2007-08-04    open.asp.prov                              4    0
2007-08-04    open.asp.rmd                               6    1
2007-08-04    open.asp.snmp                              4    0
2007-08-04    open.asp.timer                             2    0
2007-08-04    open.asp.txn                               5    1
2007-08-04    open.asp.utils                             1    0
2007-08-04    open.doc.apirefs                          21    0
2007-08-04    open.doc.general                           1    0
2007-08-04    open.doc.ideguide                          3    0
2007-08-04    open.doc.installguide                      0    0
2007-08-04    open.doc.relnotes                          1    0
2007-08-04    open.doc.sdkguide                          7    0
2007-08-04    open.doc.tutorial                          6    0
2007-08-04    open.ide.cmdline                           1    0
2007-08-04    open.ide.codegen                          34    6
2007-08-04    open.ide.idl                               3    1
2007-08-04    open.ide.logviewer                         1    0
2007-08-04    open.ide.ui                               41    7
2007-08-04    open.misc.evalkit                         25    0
2007-08-04    open.old.miscellaneous                     0    0
2007-08-04    open.tools.build                           8    0
2007-08-04    open.tools.packaging                       9    0
2007-08-04    got-opened                                 0    0
2007-08-04    got-fixed                                  0    0
2007-08-04    got-closed                                 0    0
2007-08-06    total                                   1114   34
2007-08-06    open                                     370   27
2007-08-06    fixed                                    693    6
2007-08-06    closed                                    51    1
2007-08-06    open.blocker                               0    0
2007-08-06    open.critical                             21    0
2007-08-06    open.major                                84    5
2007-08-06    open.normal                              225    9
2007-08-06    open.minor                                 7    0
2007-08-06    open.trivial                               1    0
2007-08-06    open.enhancement                          32   13
2007-08-06    open.any.unassigned                       10    0
2007-08-06    open.arch                                  1    0
2007-08-06    open.asp.alarm                             3    0
2007-08-06    open.asp.ams                               5    0
2007-08-06    open.asp.buffer                            2    0
2007-08-06    open.asp.ckpt                             28    0
2007-08-06    open.asp.cm                               10    0
2007-08-06    open.asp.cnt                               1    0
2007-08-06    open.asp.cor                              18    1
2007-08-06    open.asp.cpm                              49    8
2007-08-06    open.asp.dbal                              4    0
2007-08-06    open.asp.debug                             3    0
2007-08-06    open.asp.eo                                5    0
2007-08-06    open.asp.event                             8    0
2007-08-06    open.asp.fault                             1    0
2007-08-06    open.asp.gms                               4    0
2007-08-06    open.asp.hal                               1    1
2007-08-06    open.asp.ioc                              18    0
2007-08-06    open.asp.log                               9    0
2007-08-06    open.asp.med                               4    0
2007-08-06    open.asp.name                              2    0
